timestamp,body_region,pressure_avg,pressure_variation,motor_current,skin_temperature,posture_angle,emg_activity,massage_intensity,session_duration,discomfort_level,reference_stiffness,is_stiff
2026-08-01 20:34:00,Upper_Back,26.54,6.76,0.48,33.82,33.97,0.5,76.16,12.78,0,55.0,0
2026-08-01 20:35:00,Lower_Back,13.07,3.87,0.22,35.14,13.93,0.64,60.69,14.09,0,44.56,0
2026-08-01 20:36:00,Upper_Back,11.16,4.9,0.97,34.02,20.16,0.58,44.87,19.44,4,48.86,0
2026-08-01 20:37:00,Middle_Back,16.08,2.53,0.73,34.02,18.25,0.33,61.37,13.84,5,58.35,0
2026-08-01 20:38:00,Upper_Back,53.34,5.53,0.95,32.92,44.28,0.7,40.64,12.07,7,100.0,1
2026-08-01 20:39:00,Middle_Back,34.73,5.52,0.41,35.45,13.15,0.29,36.64,13.6,2,30.56,0
2026-08-01 20:40:00,Middle_Back,53.46,3.89,0.69,33.25,13.27,0.51,79.8,18.92,7,21.24,0
2026-08-01 20:41:00,Upper_Back,29.46,6.84,0.74,32.72,15.95,0.65,65.05,17.43,2,58.18,0
2026-08-01 20:42:00,Middle_Back,24.03,1.32,0.45,34.49,25.41,0.35,58.68,9.84,1,35.67,0
2026-08-01 20:43:00,Upper_Back,32.78,0.61,0.88,34.29,11.35,0.29,41.32,8.56,7,28.25,0
2026-08-01 20:44:00,Upper_Back,29.78,5.51,0.96,33.75,41.19,0.42,22.95,8.94,6,64.16,0
2026-08-01 20:45:00,Lower_Back,14.75,5.75,0.91,33.77,11.96,0.7,21.86,12.57,6,42.43,0
2026-08-01 20:46:00,Middle_Back,38.84,1.28,0.79,34.86,40.31,0.79,53.25,16.16,0,86.61,1
2026-08-01 20:47:00,Lower_Back,19.72,2.23,0.42,33.09,4.66,0.49,65.72,12.55,1,11.2,0
2026-08-01 20:48:00,Upper_Back,37.88,0.61,0.43,34.96,29.55,0.58,52.24,6.02,3,47.42,0
2026-08-01 20:49:00,Lower_Back,39.26,2.41,0.97,34.45,40.81,0.77,70.45,15.85,4,97.33,1
2026-08-01 20:50:00,Lower_Back,16.84,5.53,0.21,33.76,7.59,0.13,22.01,17.09,1,16.24,0
2026-08-01 20:51:00,Middle_Back,12.76,3.87,0.77,33.87,43.57,0.24,42.01,9.34,0,58.05,0
2026-08-01 20:52:00,Middle_Back,45.13,2.76,0.76,33.27,20.38,0.62,34.22,14.96,3,50.47,0
2026-08-01 20:53:00,Middle_Back,30.69,2.92,0.7,34.76,42.56,0.71,46.84,11.4,2,67.16,0
2026-08-01 20:54:00,Middle_Back,12.62,0.51,0.99,34.04,30.46,0.74,24.34,18.34,3,53.95,0
2026-08-01 20:55:00,Lower_Back,54.77,2.45,0.45,33.46,13.57,0.38,77.25,17.68,5,58.09,0
2026-08-01 20:56:00,Lower_Back,12.6,4.7,0.47,34.29,8.47,0.12,33.4,12.88,7,35.03,0
2026-08-01 20:57:00,Lower_Back,41.28,6.83,0.26,35.49,13.67,0.4,75.34,15.37,1,22.25,0
2026-08-01 20:58:00,Upper_Back,54.27,6.01,0.55,33.81,4.19,0.23,45.55,18.25,0,22.9,0
2026-08-01 20:59:00,Lower_Back,20.76,0.65,0.41,35.26,6.47,0.28,79.13,12.44,1,10.23,0
2026-08-01 21:00:00,Lower_Back,16.4,6.34,0.47,33.54,4.71,0.67,53.24,9.7,2,15.45,0
2026-08-01 21:01:00,Upper_Back,15.46,5.59,0.87,32.66,19.03,0.11,75.85,16.3,6,41.6,0
2026-08-01 21:02:00,Upper_Back,23.65,5.57,0.95,33.11,35.8,0.71,20.32,8.3,2,69.55,0
2026-08-01 21:03:00,Lower_Back,14.55,3.48,0.35,33.76,6.36,0.39,64.89,10.83,0,25.33,0
2026-08-01 21:04:00,Middle_Back,41.15,3.09,0.5,33.16,5.86,0.53,74.18,17.99,5,50.68,0
2026-08-01 21:05:00,Lower_Back,12.8,2.47,0.94,32.5,28.95,0.12,28.38,15.87,4,38.11,0
2026-08-01 21:06:00,Upper_Back,32.92,0.93,0.25,35.25,8.87,0.32,25.77,11.06,7,21.67,0
2026-08-01 21:07:00,Lower_Back,54.85,1.98,0.27,35.03,4.39,0.12,45.47,8.22,7,56.76,0
2026-08-01 21:08:00,Upper_Back,46.63,2.1,0.33,34.73,7.51,0.82,76.02,10.34,3,46.0,0
2026-08-01 21:09:00,Upper_Back,37.68,3.65,0.68,33.0,41.57,0.7,52.54,9.26,3,84.82,1
2026-08-01 21:10:00,Upper_Back,23.78,5.36,0.32,32.86,36.97,0.42,51.65,7.64,2,51.46,0
2026-08-01 21:11:00,Lower_Back,38.08,3.58,0.97,32.7,15.93,0.23,28.47,16.15,1,23.05,0
2026-08-01 21:12:00,Lower_Back,33.72,0.88,0.56,34.67,29.51,0.8,20.05,8.78,6,52.75,0
2026-08-01 21:13:00,Middle_Back,29.17,6.73,0.6,35.29,24.18,0.33,68.61,11.81,1,38.16,0
2026-08-01 21:14:00,Middle_Back,15.88,6.63,0.4,33.79,30.47,0.18,25.25,10.79,5,48.37,0
2026-08-01 21:15:00,Lower_Back,49.9,5.6,0.58,32.86,30.72,0.5,58.03,19.73,4,81.54,1
2026-08-01 21:16:00,Middle_Back,30.24,6.94,0.73,34.04,28.29,0.81,74.88,10.87,7,83.34,1
2026-08-01 21:17:00,Lower_Back,18.76,4.04,0.8,33.55,11.97,0.05,32.52,6.2,1,10.88,0
2026-08-01 21:18:00,Middle_Back,26.55,6.76,0.8,33.62,1.76,0.24,59.92,6.35,7,41.45,0
2026-08-01 21:19:00,Middle_Back,28.64,0.99,0.66,34.36,20.5,0.8,24.72,13.86,3,45.01,0
2026-08-01 21:20:00,Middle_Back,47.24,2.88,0.92,34.66,40.09,0.19,56.23,13.99,7,76.62,1
2026-08-01 21:21:00,Middle_Back,43.01,1.96,0.85,32.83,25.63,0.14,29.84,11.28,6,51.16,0
2026-08-01 21:22:00,Lower_Back,44.62,1.77,0.81,32.61,37.46,0.51,64.16,11.48,7,83.55,1
2026-08-01 21:23:00,Middle_Back,10.5,1.42,0.24,35.48,44.62,0.74,38.07,5.81,1,76.64,1
2026-08-01 21:24:00,Upper_Back,28.73,4.55,0.21,33.2,7.36,0.43,47.8,12.75,6,19.45,0
2026-08-01 21:25:00,Lower_Back,31.66,5.58,0.37,32.66,31.13,0.85,55.97,12.57,7,64.56,0
2026-08-01 21:26:00,Middle_Back,10.86,4.26,0.73,33.07,30.34,0.59,30.28,7.24,4,52.34,0
2026-08-01 21:27:00,Middle_Back,21.69,1.46,0.53,32.62,44.1,0.11,64.5,6.56,3,51.29,0
2026-08-01 21:28:00,Lower_Back,44.21,5.77,0.52,33.68,44.35,0.84,38.16,6.85,7,100.0,1
2026-08-01 21:29:00,Lower_Back,16.17,4.63,0.91,34.91,30.9,0.38,59.74,6.52,6,66.84,0
2026-08-01 21:30:00,Upper_Back,34.09,3.02,0.92,33.52,10.96,0.28,29.5,14.15,1,23.86,0
2026-08-01 21:31:00,Lower_Back,19.68,4.88,0.93,33.83,35.94,0.5,61.29,7.95,3,57.11,0
2026-08-01 21:32:00,Lower_Back,10.55,2.19,0.45,34.53,4.82,0.29,27.69,8.77,2,0.0,0
2026-08-01 21:33:00,Middle_Back,20.85,2.74,0.75,34.03,35.13,0.12,45.52,7.6,2,35.09,0
2026-08-01 21:34:00,Upper_Back,53.91,6.46,0.42,35.08,40.96,0.05,34.83,19.37,5,62.06,0
2026-08-01 21:35:00,Lower_Back,46.07,2.39,0.35,35.1,17.23,0.41,64.9,17.82,2,64.58,0
2026-08-01 21:36:00,Lower_Back,53.18,3.55,0.35,32.53,28.38,0.72,35.72,8.46,1,82.83,1
2026-08-01 21:37:00,Middle_Back,31.95,6.29,0.47,34.83,19.36,0.51,72.9,9.91,4,51.24,0
2026-08-01 21:38:00,Lower_Back,14.94,5.1,0.54,33.88,19.7,0.85,73.51,8.15,3,53.74,0
2026-08-01 21:39:00,Lower_Back,34.66,0.9,0.86,35.47,13.97,0.28,31.79,12.38,6,47.47,0
2026-08-01 21:40:00,Upper_Back,30.45,1.46,0.3,33.95,34.3,0.27,56.83,5.29,0,39.55,0
2026-08-01 21:41:00,Middle_Back,48.0,0.55,0.79,35.46,42.13,0.18,25.26,15.07,2,83.19,1
2026-08-01 21:42:00,Upper_Back,14.41,4.6,0.63,34.76,42.33,0.18,43.49,12.85,2,45.49,0
2026-08-01 21:43:00,Lower_Back,31.97,3.41,0.43,33.25,7.87,0.28,62.8,18.48,0,26.78,0
2026-08-01 21:44:00,Upper_Back,16.75,1.37,0.59,34.12,39.36,0.68,59.57,7.47,6,46.1,0
2026-08-01 21:45:00,Middle_Back,24.61,6.73,0.44,35.48,33.18,0.77,57.48,17.06,6,67.48,0
2026-08-01 21:46:00,Lower_Back,43.18,3.94,0.68,35.07,11.38,0.83,36.95,16.88,0,63.75,0
2026-08-01 21:47:00,Lower_Back,31.42,2.07,0.55,32.79,3.03,0.24,42.68,6.91,6,17.07,0
2026-08-01 21:48:00,Middle_Back,26.91,3.75,0.33,34.62,12.06,0.76,26.18,10.98,1,29.86,0
2026-08-01 21:49:00,Lower_Back,27.75,4.92,0.29,33.54,41.05,0.31,63.14,7.55,6,75.32,1
2026-08-01 21:50:00,Upper_Back,30.68,1.0,0.64,32.52,28.49,0.14,50.23,8.82,3,26.52,0
2026-08-01 21:51:00,Lower_Back,45.33,2.29,0.92,33.71,32.45,0.75,62.53,8.95,6,98.88,1
2026-08-01 21:52:00,Upper_Back,50.14,5.75,0.48,33.2,11.57,0.56,34.94,13.34,7,43.1,0
2026-08-01 21:53:00,Middle_Back,52.99,3.49,0.79,34.96,32.37,0.18,39.47,11.17,7,61.94,0
2026-08-01 21:54:00,Lower_Back,45.41,4.05,0.73,33.51,1.27,0.39,40.05,19.22,2,23.44,0
2026-08-01 21:55:00,Upper_Back,24.19,3.31,0.95,34.98,16.89,0.28,21.54,6.9,4,36.51,0
2026-08-01 21:56:00,Upper_Back,40.97,0.79,0.86,32.5,28.2,0.64,40.46,19.61,1,86.2,1
2026-08-01 21:57:00,Lower_Back,29.69,1.58,0.65,33.42,6.57,0.41,68.2,8.46,1,41.8,0
2026-08-01 21:58:00,Lower_Back,21.46,3.4,0.73,33.22,37.04,0.84,73.84,16.59,6,75.12,1
2026-08-01 21:59:00,Lower_Back,47.84,1.86,0.92,33.2,10.58,0.09,51.09,10.08,4,52.65,0
2026-08-01 22:00:00,Lower_Back,11.73,0.82,0.52,32.7,29.35,0.33,47.33,7.15,4,43.69,0
2026-08-01 22:01:00,Middle_Back,50.58,5.98,0.46,33.06,18.23,0.44,21.85,17.87,5,64.21,0
2026-08-01 22:02:00,Upper_Back,30.77,6.88,0.21,34.17,26.82,0.45,72.75,9.63,4,56.53,0
2026-08-01 22:03:00,Middle_Back,38.67,5.66,0.86,33.37,4.84,0.3,20.78,14.88,6,2.63,0
2026-08-01 22:04:00,Upper_Back,39.67,6.05,0.84,33.75,0.76,0.63,76.69,13.5,6,31.47,0
2026-08-01 22:05:00,Lower_Back,50.28,2.07,0.28,33.63,40.93,0.75,49.35,12.08,0,93.15,1
2026-08-01 22:06:00,Middle_Back,38.65,6.74,0.66,35.13,12.13,0.8,40.52,12.44,2,52.44,0
2026-08-01 22:07:00,Middle_Back,37.63,1.78,0.57,35.22,36.89,0.69,75.45,15.98,7,71.02,1
2026-08-01 22:08:00,Middle_Back,13.0,6.68,0.29,33.98,44.97,0.73,21.46,6.32,5,62.12,0
2026-08-01 22:09:00,Lower_Back,33.33,6.97,0.98,33.49,9.51,0.49,54.89,15.02,6,31.01,0
2026-08-01 22:10:00,Upper_Back,16.76,5.13,0.37,32.82,11.93,0.71,52.94,18.44,0,28.96,0
2026-08-01 22:11:00,Middle_Back,43.18,6.88,0.25,35.36,29.83,0.29,33.16,5.87,5,75.14,1
2026-08-01 22:12:00,Middle_Back,33.05,4.2,0.68,32.68,43.45,0.37,45.73,7.11,2,75.35,1
2026-08-01 22:13:00,Lower_Back,40.61,2.19,0.79,33.39,41.21,0.3,59.14,15.75,5,99.35,1
2026-08-01 22:14:00,Upper_Back,11.88,3.34,0.23,33.39,22.63,0.42,63.63,11.56,0,37.34,0
2026-08-01 22:15:00,Lower_Back,13.82,4.36,0.73,33.46,35.78,0.28,20.04,11.05,3,61.53,0
2026-08-01 22:16:00,Lower_Back,42.23,0.98,0.63,32.99,6.11,0.82,76.21,7.05,7,80.61,1
2026-08-01 22:17:00,Middle_Back,13.24,4.55,0.28,34.85,43.98,0.3,29.87,12.6,6,58.88,0
2026-08-01 22:18:00,Lower_Back,13.21,6.88,0.34,32.87,43.4,0.13,34.01,6.9,7,53.9,0
2026-08-01 22:19:00,Lower_Back,10.54,1.74,0.65,34.4,7.37,0.47,35.81,12.15,2,36.15,0
2026-08-01 22:20:00,Lower_Back,53.04,5.65,0.44,32.87,13.47,0.1,22.27,16.45,1,49.45,0
2026-08-01 22:21:00,Upper_Back,43.19,6.4,0.95,32.71,4.51,0.14,27.38,8.87,2,17.44,0
2026-08-01 22:22:00,Middle_Back,25.9,6.63,0.85,35.23,12.23,0.23,79.18,12.21,2,24.47,0
2026-08-01 22:23:00,Lower_Back,23.34,6.74,0.99,33.07,36.72,0.42,38.91,19.88,2,66.45,0
2026-08-01 22:24:00,Middle_Back,25.74,3.89,0.41,34.96,17.02,0.4,26.92,15.3,3,41.8,0
2026-08-01 22:25:00,Lower_Back,44.86,6.85,0.98,34.13,3.98,0.69,26.42,17.62,6,61.58,0
2026-08-01 22:26:00,Lower_Back,39.76,5.42,0.54,32.73,15.4,0.64,63.17,11.22,0,38.43,0
2026-08-01 22:27:00,Lower_Back,18.33,1.55,0.48,35.37,44.16,0.39,71.27,16.52,6,90.78,1
2026-08-01 22:28:00,Middle_Back,17.83,3.6,0.24,33.24,28.34,0.32,35.42,5.61,1,28.92,0
2026-08-01 22:29:00,Upper_Back,14.43,5.17,0.24,35.08,18.73,0.3,21.25,6.84,0,15.13,0
2026-08-01 22:30:00,Lower_Back,39.71,2.11,0.75,33.01,7.49,0.67,33.39,8.05,5,42.0,0
2026-08-01 22:31:00,Lower_Back,44.4,4.66,0.57,35.06,44.38,0.09,23.39,11.03,5,96.52,1
2026-08-01 22:32:00,Upper_Back,21.93,4.83,0.38,32.54,36.94,0.06,26.2,17.69,5,42.98,0
2026-08-01 22:33:00,Lower_Back,10.94,1.56,0.69,34.04,12.67,0.69,45.89,10.19,0,29.12,0
2026-08-01 22:34:00,Lower_Back,13.7,4.17,0.4,34.81,3.15,0.43,33.8,14.82,4,29.64,0
2026-08-01 22:35:00,Middle_Back,53.55,5.52,0.66,35.3,2.55,0.15,50.96,15.64,3,36.4,0
2026-08-01 22:36:00,Middle_Back,23.3,3.74,0.49,35.23,5.42,0.24,35.21,13.79,4,15.97,0
2026-08-01 22:37:00,Middle_Back,44.62,0.58,0.86,34.96,26.13,0.8,76.43,10.36,6,87.28,1
2026-08-01 22:38:00,Upper_Back,38.11,0.56,0.86,35.16,41.79,0.74,74.36,13.66,5,77.65,1
2026-08-01 22:39:00,Middle_Back,27.19,2.82,0.58,33.1,22.35,0.62,54.01,10.13,3,46.75,0
2026-08-01 22:40:00,Lower_Back,19.26,6.52,0.48,33.35,37.93,0.44,41.27,6.26,0,36.73,0
2026-08-01 22:41:00,Upper_Back,15.46,1.99,0.49,33.37,20.06,0.47,42.87,19.89,5,22.94,0
2026-08-01 22:42:00,Middle_Back,37.68,4.62,0.84,33.63,31.89,0.83,44.71,6.91,0,90.2,1
2026-08-01 22:43:00,Middle_Back,44.86,1.94,0.46,33.68,32.93,0.82,63.65,6.09,3,93.95,1
2026-08-01 22:44:00,Middle_Back,38.98,2.59,0.37,34.13,7.83,0.22,47.1,18.18,0,22.76,0
2026-08-01 22:45:00,Lower_Back,33.86,6.01,0.27,32.98,16.25,0.7,71.4,9.53,0,66.92,0
2026-08-01 22:46:00,Middle_Back,11.89,5.24,0.57,34.57,28.68,0.21,76.65,14.75,1,35.35,0
2026-08-01 22:47:00,Middle_Back,53.58,1.12,0.59,33.0,3.18,0.22,40.16,9.94,6,30.96,0
2026-08-01 22:48:00,Lower_Back,45.94,3.29,0.87,33.43,16.27,0.59,53.64,10.87,4,63.18,0
2026-08-01 22:49:00,Middle_Back,23.18,0.69,0.38,34.01,24.07,0.37,25.7,8.93,7,42.12,0
2026-08-01 22:50:00,Upper_Back,54.1,3.63,0.5,34.89,44.83,0.8,32.03,10.15,4,87.17,1
2026-08-01 22:51:00,Middle_Back,37.08,4.81,0.85,34.72,21.35,0.12,44.81,11.16,4,53.63,0
2026-08-01 22:52:00,Upper_Back,36.21,1.27,0.86,34.44,36.72,0.46,32.37,15.81,2,64.25,0
2026-08-01 22:53:00,Upper_Back,43.66,2.38,0.51,32.97,19.44,0.78,72.59,12.67,1,64.75,0
2026-08-01 22:54:00,Middle_Back,46.53,3.09,0.57,34.14,35.84,0.77,29.5,19.15,7,92.93,1
2026-08-01 22:55:00,Middle_Back,39.54,6.48,0.44,32.76,26.79,0.18,47.34,5.63,5,51.6,0
2026-08-01 22:56:00,Lower_Back,15.76,6.96,0.95,33.63,39.9,0.34,56.34,12.55,5,57.38,0
2026-08-01 22:57:00,Middle_Back,25.22,0.79,0.29,33.74,18.49,0.55,61.51,13.76,5,30.68,0
2026-08-01 22:58:00,Middle_Back,51.76,5.45,0.95,32.62,27.19,0.18,42.98,18.8,4,59.62,0
2026-08-01 22:59:00,Lower_Back,20.11,2.92,0.75,33.32,28.35,0.82,72.15,5.74,6,71.84,1
2026-08-01 23:00:00,Upper_Back,26.75,3.05,0.63,35.37,18.78,0.78,54.1,13.6,4,52.96,0
2026-08-01 23:01:00,Lower_Back,29.44,5.4,0.23,35.36,6.49,0.18,46.37,17.8,7,26.46,0
2026-08-01 23:02:00,Upper_Back,29.77,6.47,0.58,33.56,4.21,0.15,24.03,8.63,6,42.07,0
2026-08-01 23:03:00,Lower_Back,37.58,6.68,0.53,32.63,0.75,0.12,47.88,18.14,1,5.15,0
2026-08-01 23:04:00,Upper_Back,52.44,4.25,0.33,33.04,39.31,0.78,69.24,5.29,6,66.28,0
2026-08-01 23:05:00,Middle_Back,20.83,2.82,0.73,33.68,10.64,0.2,56.87,15.99,7,32.83,0
2026-08-01 23:06:00,Upper_Back,15.47,5.62,0.98,35.34,9.52,0.38,69.93,19.0,0,20.55,0
2026-08-01 23:07:00,Lower_Back,18.89,2.13,0.65,32.92,33.12,0.41,49.64,14.86,4,61.57,0
2026-08-01 23:08:00,Middle_Back,49.91,4.17,0.77,34.79,14.4,0.53,27.11,11.59,5,59.14,0
2026-08-01 23:09:00,Middle_Back,39.06,2.83,0.25,32.83,22.77,0.11,20.82,5.67,0,43.01,0
2026-08-01 23:10:00,Upper_Back,22.87,4.77,0.53,35.44,7.31,0.23,38.19,18.8,4,2.28,0
2026-08-01 23:11:00,Lower_Back,46.72,2.06,0.29,33.64,43.19,0.8,61.88,12.05,3,85.33,1
2026-08-01 23:12:00,Upper_Back,48.76,1.75,0.69,34.83,38.32,0.78,67.42,5.43,2,86.66,1
2026-08-01 23:13:00,Lower_Back,48.09,6.47,0.95,33.53,38.87,0.68,37.75,15.35,4,97.18,1
2026-08-01 23:14:00,Upper_Back,51.35,1.16,0.73,34.38,18.3,0.07,49.74,12.23,3,60.91,0
2026-08-01 23:15:00,Upper_Back,21.35,3.79,0.26,33.08,34.31,0.31,45.27,6.87,7,58.38,0
2026-08-01 23:16:00,Upper_Back,43.98,1.94,0.48,32.94,6.47,0.55,44.63,8.21,1,32.97,0
2026-08-01 23:17:00,Middle_Back,30.72,0.75,0.64,35.31,0.39,0.27,33.88,5.97,3,8.65,0
2026-08-01 23:18:00,Middle_Back,47.89,0.73,0.52,35.25,0.9,0.78,28.18,13.61,1,33.15,0
2026-08-01 23:19:00,Upper_Back,42.78,1.64,0.87,35.16,26.4,0.56,31.8,14.33,4,54.91,0
2026-08-01 23:20:00,Lower_Back,44.94,6.13,0.85,34.38,20.49,0.11,23.32,12.59,1,50.19,0
2026-08-01 23:21:00,Middle_Back,39.53,2.34,0.69,34.92,23.31,0.78,31.89,17.26,3,65.56,0
2026-08-01 23:22:00,Middle_Back,17.98,6.68,0.5,32.71,0.34,0.82,20.55,17.92,6,17.21,0
2026-08-01 23:23:00,Middle_Back,34.53,4.28,0.4,33.5,19.02,0.11,57.64,14.23,2,27.57,0
2026-08-01 23:24:00,Middle_Back,54.31,3.34,0.28,33.44,32.31,0.48,38.98,5.19,0,70.53,1
2026-08-01 23:25:00,Middle_Back,52.18,4.27,0.48,34.41,19.92,0.29,78.39,15.43,0,51.21,0
2026-08-01 23:26:00,Upper_Back,11.94,3.86,0.53,33.57,32.95,0.36,31.62,11.27,2,45.96,0
2026-08-01 23:27:00,Upper_Back,17.42,5.43,0.74,32.95,10.49,0.19,40.75,13.48,5,24.49,0
2026-08-01 23:28:00,Lower_Back,15.93,2.34,0.73,34.29,36.59,0.51,41.47,14.74,0,75.49,1
2026-08-01 23:29:00,Lower_Back,42.67,2.79,0.26,34.94,26.48,0.82,20.51,10.25,7,75.14,1
2026-08-01 23:30:00,Middle_Back,46.8,6.31,0.52,33.65,9.48,0.45,70.35,18.76,4,40.22,0
2026-08-01 23:31:00,Upper_Back,19.61,6.65,0.35,32.9,10.65,0.12,21.92,7.01,5,3.84,0
2026-08-01 23:32:00,Lower_Back,32.76,6.3,0.33,33.09,28.26,0.55,76.41,15.07,4,65.82,0
2026-08-01 23:33:00,Middle_Back,47.83,3.23,0.86,33.21,37.35,0.32,73.52,5.07,3,48.0,0
2026-08-01 23:34:00,Upper_Back,42.98,5.57,0.23,33.4,18.7,0.73,52.13,18.87,7,55.36,0
2026-08-01 23:35:00,Upper_Back,34.4,3.6,0.54,34.43,11.62,0.4,52.62,6.69,3,30.98,0
2026-08-01 23:36:00,Lower_Back,36.57,3.73,0.33,34.3,39.02,0.2,59.23,6.42,5,51.07,0
2026-08-01 23:37:00,Lower_Back,32.88,1.83,0.9,34.59,30.12,0.2,43.22,10.0,5,49.29,0
2026-08-01 23:38:00,Upper_Back,23.39,4.34,0.65,33.59,20.16,0.67,58.83,10.6,7,60.53,0
2026-08-01 23:39:00,Upper_Back,35.43,1.71,0.39,34.97,21.96,0.26,22.69,8.21,7,42.53,0
2026-08-01 23:40:00,Upper_Back,41.0,2.66,0.6,33.11,9.19,0.66,23.24,13.78,5,43.95,0
2026-08-01 23:41:00,Lower_Back,49.3,6.06,0.79,33.91,28.21,0.21,47.43,11.64,5,66.89,0
2026-08-01 23:42:00,Upper_Back,38.63,1.85,0.97,34.9,16.14,0.31,52.98,5.51,1,40.18,0
2026-08-01 23:43:00,Upper_Back,44.25,0.96,0.38,33.04,44.8,0.42,73.27,9.79,6,89.56,1
2026-08-01 23:44:00,Lower_Back,17.2,0.95,0.91,32.83,21.61,0.8,26.28,17.16,5,61.93,0
2026-08-01 23:45:00,Upper_Back,30.77,6.62,0.95,35.15,21.86,0.8,69.36,15.35,7,51.93,0
2026-08-01 23:46:00,Lower_Back,10.42,3.79,0.93,33.53,25.46,0.22,32.6,15.87,6,60.31,0
2026-08-01 23:47:00,Upper_Back,21.1,3.16,0.71,34.55,41.25,0.34,43.65,15.47,5,62.98,0
2026-08-01 23:48:00,Upper_Back,42.69,5.77,0.7,32.58,36.04,0.17,39.0,9.66,3,49.67,0
2026-08-01 23:49:00,Upper_Back,54.63,5.93,0.52,34.57,20.3,0.46,44.01,6.49,4,41.49,0
2026-08-01 23:50:00,Lower_Back,14.46,2.66,0.8,33.45,32.34,0.42,29.03,9.09,6,62.01,0
2026-08-01 23:51:00,Lower_Back,28.07,5.01,0.63,32.67,26.38,0.77,50.21,17.48,3,65.12,0
2026-08-01 23:52:00,Lower_Back,46.0,5.51,0.74,34.33,22.16,0.79,68.1,19.71,0,86.25,1
2026-08-01 23:53:00,Middle_Back,19.18,4.76,0.54,33.22,8.65,0.36,46.49,12.41,7,25.18,0
2026-08-01 23:54:00,Lower_Back,34.98,1.49,0.79,33.66,20.88,0.44,49.44,5.15,1,43.83,0
2026-08-01 23:55:00,Upper_Back,42.99,6.19,0.86,32.74,11.06,0.77,70.93,7.1,1,60.76,0
2026-08-01 23:56:00,Upper_Back,37.72,4.0,0.32,32.94,41.17,0.7,62.36,9.83,4,84.37,1
2026-08-01 23:57:00,Lower_Back,18.46,2.34,0.87,33.39,15.09,0.05,49.43,13.68,5,32.85,0
2026-08-01 23:58:00,Upper_Back,25.99,3.26,0.63,32.77,42.85,0.31,35.46,6.13,3,64.91,0
2026-08-01 23:59:00,Upper_Back,45.27,0.74,0.88,35.23,23.99,0.39,73.1,19.15,0,52.55,0
2026-08-02 00:00:00,Upper_Back,34.94,1.33,0.55,32.52,28.42,0.23,54.62,10.48,3,48.05,0
2026-08-02 00:01:00,Upper_Back,10.24,5.48,0.5,33.95,24.43,0.21,33.27,18.69,7,43.08,0
2026-08-02 00:02:00,Upper_Back,44.24,0.5,0.93,32.87,5.82,0.08,36.15,16.71,7,35.24,0
2026-08-02 00:03:00,Middle_Back,11.59,3.21,0.4,33.42,16.91,0.56,68.19,16.33,5,36.86,0
2026-08-02 00:04:00,Middle_Back,43.56,3.9,0.88,35.28,4.46,0.26,22.65,14.1,5,45.2,0
2026-08-02 00:05:00,Lower_Back,19.11,0.86,0.59,32.99,28.03,0.09,79.53,14.4,7,24.82,0
2026-08-02 00:06:00,Lower_Back,53.11,6.83,0.61,35.4,20.11,0.23,27.82,14.57,2,70.8,1
2026-08-02 00:07:00,Middle_Back,26.56,1.97,0.45,33.12,35.01,0.69,67.76,14.43,7,54.74,0
2026-08-02 00:08:00,Upper_Back,24.71,2.48,0.66,34.72,9.92,0.73,43.69,13.31,3,32.04,0
2026-08-02 00:09:00,Middle_Back,16.7,2.48,0.46,34.14,7.41,0.44,49.53,19.8,4,24.02,0
2026-08-02 00:10:00,Middle_Back,23.75,2.0,0.23,35.15,18.28,0.38,72.84,15.98,3,34.29,0
2026-08-02 00:11:00,Upper_Back,49.45,0.51,0.42,34.16,41.7,0.83,44.77,16.65,1,91.64,1
2026-08-02 00:12:00,Lower_Back,54.84,5.24,0.21,34.1,31.97,0.21,52.25,18.09,0,47.33,0
2026-08-02 00:13:00,Middle_Back,26.57,6.78,0.98,33.09,18.85,0.22,22.96,8.23,6,42.5,0
2026-08-02 00:14:00,Middle_Back,30.19,1.96,0.97,33.0,23.28,0.28,20.14,6.26,4,39.64,0
2026-08-02 00:15:00,Middle_Back,42.49,4.81,0.52,35.25,3.79,0.19,34.69,12.24,2,24.36,0
2026-08-02 00:16:00,Upper_Back,49.88,5.32,0.78,33.48,44.31,0.35,60.83,12.71,0,72.38,1
2026-08-02 00:17:00,Lower_Back,36.69,6.01,0.48,33.62,29.99,0.78,27.28,17.44,0,67.78,0
2026-08-02 00:18:00,Lower_Back,27.62,3.25,0.74,34.78,12.84,0.54,26.83,11.66,6,41.57,0
2026-08-02 00:19:00,Upper_Back,28.57,2.47,0.84,33.52,26.36,0.38,44.66,13.56,1,40.28,0
2026-08-02 00:20:00,Lower_Back,41.3,2.61,0.96,35.36,4.93,0.8,58.87,12.91,1,56.05,0
2026-08-02 00:21:00,Middle_Back,10.14,5.13,0.52,34.71,43.46,0.09,62.72,5.57,1,55.14,0
2026-08-02 00:22:00,Lower_Back,37.88,5.81,0.83,34.29,7.87,0.22,30.71,14.23,4,28.89,0
2026-08-02 00:23:00,Lower_Back,26.0,1.68,0.41,35.14,29.16,0.5,24.78,17.42,3,45.77,0
2026-08-02 00:24:00,Middle_Back,45.74,2.91,0.99,32.65,11.05,0.54,76.42,7.36,0,55.41,0
2026-08-02 00:25:00,Upper_Back,14.18,6.36,0.22,33.27,32.29,0.08,35.64,13.91,3,28.99,0
